timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_000256,7dbd0776c6fb,dask-worker-1,7.41%,111MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000256,72ce1ac59689,dask-scheduler,3.73%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000256,22466015deda,dask-notebook,0.00%,93.58MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000304,42c55abb1696,dask-worker-4,7.69%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000304,ce7f0b48274e,dask-worker-3,4.89%,119.6MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000304,01cf5d2b270d,dask-worker-5,5.08%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000304,b716fcb2dffe,dask-worker-2,7.10%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000304,7dbd0776c6fb,dask-worker-1,4.94%,111.1MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000304,72ce1ac59689,dask-scheduler,2.57%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000304,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000311,42c55abb1696,dask-worker-4,7.58%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000311,ce7f0b48274e,dask-worker-3,7.02%,119.6MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000311,01cf5d2b270d,dask-worker-5,7.33%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000311,b716fcb2dffe,dask-worker-2,7.48%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
20250621_000311,7dbd0776c6fb,dask-worker-1,7.41%,111MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000311,72ce1ac59689,dask-scheduler,3.40%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000311,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000318,42c55abb1696,dask-worker-4,7.70%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000318,ce7f0b48274e,dask-worker-3,8.03%,119.6MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000318,01cf5d2b270d,dask-worker-5,7.15%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000318,b716fcb2dffe,dask-worker-2,6.74%,282.6MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
